issn,sjr,quartile,title
15578771,0.379,Q3,International Journal of Construction Education and Research
15503984,0.379,Q3,International Journal of Construction Education and Research
20416695,0.379,Q3,i-Perception
19885202,0.379,Q3,Journal of Human Sport and Exercise
00222852,0.379,Q3,Journal of Molecular Spectroscopy
1096083X,0.379,Q3,Journal of Molecular Spectroscopy
2518170X,0.379,Q3,"News of the National Academy of Sciences of the Republic of Kazakhstan, Series of Geology and Technical Sciences"
22245278,0.379,Q3,"News of the National Academy of Sciences of the Republic of Kazakhstan, Series of Geology and Technical Sciences"
26752824,0.379,Q3,Ocean and Coastal Research
14679604,0.379,Q3,Support for Learning
02682141,0.379,Q3,Support for Learning
03801489,0.378,Q1,Canadian Studies in Population
1927629X,0.378,Q1,Canadian Studies in Population
23922397,0.378,Q1,Cognitive Studies
14654466,0.378,Q1,Historical Materialism
1569206X,0.378,Q1,Historical Materialism
10276084,0.378,Q1,Journal of Futures Studies
01318780,0.378,Q1,Srednie Veka
20747705,0.378,Q1,Verbum et Ecclesia
16099982,0.378,Q1,Verbum et Ecclesia
15443965,0.378,Q2,ACM Transactions on Applied Perception
15443558,0.378,Q2,ACM Transactions on Applied Perception
18749380,0.378,Q2,American Journal of Potato Research
1099209X,0.378,Q2,American Journal of Potato Research
0008350X,0.378,Q2,Canadian Family Physician
17155258,0.378,Q2,Canadian Family Physician
19114745,0.378,Q2,Comparative Cognition and Behavior Reviews
25777408,0.378,Q2,Computational and Mathematical Methods
23093404,0.378,Q2,Electrical Engineering and Electromechanics
2074272X,0.378,Q2,Electrical Engineering and Electromechanics
19516355,0.378,Q2,European Physical Journal: Special Topics
19516401,0.378,Q2,European Physical Journal: Special Topics
20950195,0.378,Q2,Frontiers of Earth Science
20950209,0.378,Q2,Frontiers of Earth Science
17558050,0.378,Q2,International Journal of Data Analysis Techniques and Strategies
17558069,0.378,Q2,International Journal of Data Analysis Techniques and Strategies
19386362,0.378,Q2,International Journal of Geotechnical Engineering
19397879,0.378,Q2,International Journal of Geotechnical Engineering
22926062,0.378,Q2,Journal of Water Management Modeling
26736772,0.378,Q2,Parasitologia
15358593,0.378,Q2,Review of Communication
20964498,0.378,Q2,Tunnel Construction
09745181,0.378,Q3,Annals of Cardiac Anaesthesia
09719784,0.378,Q3,Annals of Cardiac Anaesthesia
18031048,0.378,Q3,Central European Journal of Public Health
12107778,0.378,Q3,Central European Journal of Public Health
15328759,0.378,Q3,Children and Schools
09257721,0.378,Q3,Computational Geometry: Theory and Applications
24233765,0.378,Q3,Environmental Health Engineering and Management
24234311,0.378,Q3,Environmental Health Engineering and Management
21949263,0.378,Q3,Epidemiologic Methods
2161962X,0.378,Q3,Epidemiologic Methods
17518733,0.378,Q3,"IET Microwaves, Antennas and Propagation"
17518725,0.378,Q3,"IET Microwaves, Antennas and Propagation"
20428707,0.378,Q3,"Journal of Mental Health Training, Education and Practice"
17556228,0.378,Q3,"Journal of Mental Health Training, Education and Practice"
17425468,0.378,Q3,Journal of Statistical Mechanics: Theory and Experiment
25101560,0.378,Q3,Journal of the Australian Ceramic Society
25101579,0.378,Q3,Journal of the Australian Ceramic Society
14322021,0.378,Q3,Physics and Chemistry of Minerals
03421791,0.378,Q3,Physics and Chemistry of Minerals
15360253,0.378,Q3,Ultrasound Quarterly
08948771,0.378,Q3,Ultrasound Quarterly
10008241,0.378,Q3,You Qi Chu Yun/Oil and Gas Storage and Transportation
23672005,0.378,-,Advances in Database Technology - EDBT
19308892,0.377,Q1,Environmental History
10845453,0.377,Q1,Environmental History
16800982,0.377,Q1,International Journal of Arabic-English Studies
18237517,0.377,Q1,Journal of Al-Tamaddun
22892672,0.377,Q1,Journal of Al-Tamaddun
15290824,0.377,Q1,Journal of Dance Education
2158074X,0.377,Q1,Journal of Dance Education
02076918,0.377,Q1,Kantian Journal
23103701,0.377,Q1,Kantian Journal
10274278,0.377,Q1,Urban Morphology
28210263,0.377,Q2,Advances in Engineering and Intelligence Systems
21589100,0.377,Q2,Canadian Journal of Development Studies
02255189,0.377,Q2,Canadian Journal of Development Studies
10006362,0.377,Q2,Chinese Journal of Agrometeorology
17511917,0.377,Q2,Citizenship Teaching and Learning
17511925,0.377,Q2,Citizenship Teaching and Learning
24092274,0.377,Q2,Demographic Review
13922785,0.377,Q2,Engineering Economics
20295839,0.377,Q2,Engineering Economics
07328818,0.377,Q2,Experimental Techniques
17471567,0.377,Q2,Experimental Techniques
21946191,0.377,Q2,Forum for Health Economics and Policy
15589544,0.377,Q2,Forum for Health Economics and Policy
19313195,0.377,Q2,Journal of Applied Remote Sensing
13416979,0.377,Q2,Journal of Forest Research
16107403,0.377,Q2,Journal of Forest Research
22287477,0.377,Q2,Journal of Medical Signals and Sensors
26733269,0.377,Q2,Optics
0102695X,0.377,Q2,Revista Brasileira de Farmacognosia
1981528X,0.377,Q2,Revista Brasileira de Farmacognosia
1306696X,0.377,Q2,Ulusal Travma ve Acil Cerrahi Dergisi
13077945,0.377,Q2,Ulusal Travma ve Acil Cerrahi Dergisi
14391309,0.377,Q3,Die Rehabilitation
00343536,0.377,Q3,Die Rehabilitation
11769343,0.377,Q3,Evolutionary Bioinformatics
14394421,0.377,Q3,Gesundheitswesen
09413790,0.377,Q3,Gesundheitswesen
10981071,0.377,Q3,Heteroatom Chemistry
10427163,0.377,Q3,Heteroatom Chemistry
15507041,0.377,Q3,Journal of Biomedical Nanotechnology
15507033,0.377,Q3,Journal of Biomedical Nanotechnology
2588879X,0.377,Q3,Journal of Disability Studies in Education
25888803,0.377,Q3,Journal of Disability Studies in Education
22117539,0.377,Q3,Medical Mycology Case Reports
26767430,0.377,Q3,Renewable Energy Research and Applications
2717252X,0.377,Q3,Renewable Energy Research and Applications
2213445X,0.377,Q3,Timing and Time Perception
22134468,0.377,Q3,Timing and Time Perception
27719448,0.377,Q3,US Geological Survey Data Report
26586665,0.376,Q1,Camera Praehistorica
26583828,0.376,Q1,Camera Praehistorica
26191008,0.376,Q1,Oriental Studies
26190990,0.376,Q1,Oriental Studies
20887957,0.376,Q1,Teosofi: Jurnal Tasawuf dan Pemikiran Islam
2442871X,0.376,Q1,Teosofi: Jurnal Tasawuf dan Pemikiran Islam
24495999,0.376,Q2,Agricultural Engineering
20831587,0.376,Q2,Agricultural Engineering
27726940,0.376,Q2,Animal - Open space
25241052,0.376,Q2,Geofizicheskiy Zhurnal
02033100,0.376,Q2,Geofizicheskiy Zhurnal
13670271,0.376,Q2,International Finance
14682362,0.376,Q2,International Finance
27693287,0.376,Q2,Journal of the ASABE
27693295,0.376,Q2,Journal of the ASABE
25447459,0.376,Q2,Plant and Fungal Systematics
0716078X,0.376,Q2,Revista Chilena de Historia Natural
07176317,0.376,Q2,Revista Chilena de Historia Natural
23763981,0.376,Q2,South African Journal of Accounting Research
10291954,0.376,Q2,South African Journal of Accounting Research
23657499,0.376,Q3,Acta Geochimica
20960956,0.376,Q3,Acta Geochimica
16806905,0.376,Q3,African Health Sciences
01811584,0.376,Q3,"Cryptogamie, Mycologie"
19479417,0.376,Q3,Education as Change
16823206,0.376,Q3,Education as Change
2008823X,0.376,Q3,Iranian Biomedical Journal
1028852X,0.376,Q3,Iranian Biomedical Journal
1937240X,0.376,Q3,Journal of Crustacean Biology
02780372,0.376,Q3,Journal of Crustacean Biology
15635120,0.376,Q3,Journal of Difference Equations and Applications
10236198,0.376,Q3,Journal of Difference Equations and Applications
15322351,0.376,Q3,Journal of Dispersion Science and Technology
01932691,0.376,Q3,Journal of Dispersion Science and Technology
25167227,0.376,Q3,Journal of Illicit Economies and Development
23525517,0.376,Q3,Practical Laboratory Medicine
18167950,0.376,Q3,Water SA
03784738,0.376,Q3,Water SA
0021325X,0.375,Q1,Ius Canonicum
22546219,0.375,Q1,Ius Canonicum
10749039,0.375,Q1,"Mind, Culture, and Activity"
15327884,0.375,Q1,"Mind, Culture, and Activity"
15808122,0.375,Q1,Studia Historica Slovenica
14379546,0.375,Q2,Acta Ethologica
08739749,0.375,Q2,Acta Ethologica
19851944,0.375,Q2,Asian Myrmecology
17576180,0.375,Q2,Bioanalysis
17576199,0.375,Q2,Bioanalysis
15196984,0.375,Q2,Brazilian Journal of Biology
16784375,0.375,Q2,Brazilian Journal of Biology
26740729,0.375,Q2,Chips
16123093,0.375,Q2,ERA Forum
18639038,0.375,Q2,ERA Forum
16877047,0.375,Q2,International Journal of Computer Games Technology
16877055,0.375,Q2,International Journal of Computer Games Technology
15579336,0.375,Q2,International Journal of Sociology
14664453,0.375,Q2,Journal of Property Research
09599916,0.375,Q2,Journal of Property Research
00244902,0.375,Q2,Lithology and Mineral Resources
16083229,0.375,Q2,Lithology and Mineral Resources
26039109,0.375,Q2,Mediterranean Botany
0165070X,0.375,Q2,Netherlands International Law Review
17416191,0.375,Q2,Netherlands International Law Review
15499243,0.375,Q2,New Educator
03014223,0.375,Q2,New Zealand Journal of Zoology
22879358,0.375,Q2,Plant Breeding and Biotechnology
22879366,0.375,Q2,Plant Breeding and Biotechnology
18632386,0.375,Q2,Service Oriented Computing and Applications
18632394,0.375,Q2,Service Oriented Computing and Applications
20786204,0.375,Q2,South African Family Practice
20786190,0.375,Q2,South African Family Practice
15476529,0.375,Q3,Bioremediation Journal
10889868,0.375,Q3,Bioremediation Journal
19302126,0.375,Q3,BioResources
14219883,0.375,Q3,Digestive Surgery
02534886,0.375,Q3,Digestive Surgery
02124521,0.375,Q3,Ensenanza de las Ciencias
21746486,0.375,Q3,Ensenanza de las Ciencias
10990682,0.375,Q3,European Journal of Inorganic Chemistry
14341948,0.375,Q3,European Journal of Inorganic Chemistry
10798587,0.375,Q3,Intelligent Automation and Soft Computing
2326005X,0.375,Q3,Intelligent Automation and Soft Computing
16879651,0.375,Q3,International Journal of Differential Equations
16879643,0.375,Q3,International Journal of Differential Equations
26315548,0.375,Q3,International Marine Energy Journal
15730689,0.375,Q3,Journal of Biological Physics
00920606,0.375,Q3,Journal of Biological Physics
15728137,0.375,Q3,Journal of Computational Electronics
15698025,0.375,Q3,Journal of Computational Electronics
09717196,0.375,Q3,Journal of Parasitic Diseases
09750703,0.375,Q3,Journal of Parasitic Diseases
22478051,0.375,Q3,Journal of Physical Education and Sport
2247806X,0.375,Q3,Journal of Physical Education and Sport
20831331,0.375,Q3,Materials Science-Poland
2083134X,0.375,Q3,Materials Science-Poland
22117385,0.375,Q3,Pharmaceutical Nanotechnology
22117393,0.375,Q3,Pharmaceutical Nanotechnology
02775387,0.375,Q3,Polyhedron
18785204,0.375,Q3,"Reaction Kinetics, Mechanisms and Catalysis"
18785190,0.375,Q3,"Reaction Kinetics, Mechanisms and Catalysis"
25731815,0.375,Q3,Separation Science Plus
0372333X,0.375,Q3,Taiwania
29768675,0.375,Q3,Therapeutic Advances in Pulmonary and Critical Care Medicine
05219744,0.374,Q1,Babel
15699668,0.374,Q1,Babel
18029930,0.374,Q1,Discourse and Interaction
1805952X,0.374,Q1,Discourse and Interaction
09685650,0.374,Q1,Financial History Review
14740052,0.374,Q1,Financial History Review
21574901,0.374,Q1,International Journal of Language Studies
21574898,0.374,Q1,International Journal of Language Studies
04866134,0.374,Q1,Review of Radical Political Economics
15528502,0.374,Q1,Review of Radical Political Economics
18149448,0.374,Q1,Taiwan Journal of TESOL
20767617,0.374,Q1,Taiwan Journal of TESOL
00988588,0.374,Q2,American Journal of Law and Medicine
2375835X,0.374,Q2,American Journal of Law and Medicine
22142290,0.374,Q2,Central Asian Affairs
22142282,0.374,Q2,Central Asian Affairs
27318656,0.374,Q2,Frontiers of Mathematics
27318648,0.374,Q2,Frontiers of Mathematics
21532648,0.374,Q2,International Journal of Prognostics and Health Management
10044574,0.374,Q2,Journal of Natural Disasters
13477439,0.374,Q2,Journal of Veterinary Medical Science
09167250,0.374,Q2,Journal of Veterinary Medical Science
21928029,0.374,Q2,Nonlinear Engineering
21928010,0.374,Q2,Nonlinear Engineering
26604515,0.374,Q2,Quaestio Facti
26046202,0.374,Q2,Quaestio Facti
25730134,0.374,Q2,Quantitative Finance and Economics
22279091,0.374,Q2,Risks
17413133,0.374,Q2,Simulation
00375497,0.374,Q2,Simulation
26009749,0.374,Q3,Asian Journal of University Education
18237797,0.374,Q3,Asian Journal of University Education
27706249,0.374,Q3,Complex Engineering Systems
00222933,0.374,Q3,Journal of Natural History
14645262,0.374,Q3,Journal of Natural History
21551200,0.374,Q3,Journal of Nutrition in Gerontology and Geriatrics
21551197,0.374,Q3,Journal of Nutrition in Gerontology and Geriatrics
0022328X,0.374,Q3,Journal of Organometallic Chemistry
15524256,0.374,Q3,Journal of Social Work in End-of-Life and Palliative Care
15524264,0.374,Q3,Journal of Social Work in End-of-Life and Palliative Care
23523522,0.374,Q3,Microbial Risk Analysis
15635333,0.374,Q3,Polycyclic Aromatic Compounds
10406638,0.374,Q3,Polycyclic Aromatic Compounds
25434292,0.374,Q3,Power Electronics and Drives
24510262,0.374,Q3,Power Electronics and Drives
0037198X,0.374,Q3,Seminars in Roentgenology
15584658,0.374,Q3,Seminars in Roentgenology
10935142,0.374,-,"Proceedings of the IEEE Workshop on Computers in Power Electronics, COMPEL"
09187960,0.373,Q1,Anthropological Science
13488570,0.373,Q1,Anthropological Science
2307700X,0.373,Q1,European Journal of Humour Research
04409213,0.373,Q1,Historical Archaeology
23281103,0.373,Q1,Historical Archaeology
14772612,0.373,Q1,History and Anthropology
02757206,0.373,Q1,History and Anthropology
23714549,0.373,Q1,Journal of Cultural Analytics
15750965,0.373,Q1,Revista Electronica Interuniversitaria de Formacion del Profesorado
26759462,0.373,Q2,Advances in Weed Science
24712086,0.373,Q2,AIMS Agriculture and Food
16866576,0.373,Q2,International Journal of Geoinformatics
26730014,0.373,Q2,International Journal of Geoinformatics
17551722,0.373,Q2,Journal of International Political Theory
17550882,0.373,Q2,Journal of International Political Theory
2289666X,0.373,Q2,Journal of International Studies (Malaysia)
1823691X,0.373,Q2,Journal of International Studies (Malaysia)
08932190,0.373,Q2,Journal of Perinatal and Neonatal Nursing
15505073,0.373,Q2,Journal of Perinatal and Neonatal Nursing
23362634,0.373,Q2,Plasma Physics and Technology
23362626,0.373,Q2,Plasma Physics and Technology
00332615,0.373,Q2,Psyche: Journal of Entomology
16877438,0.373,Q2,Psyche: Journal of Entomology
01023098,0.373,Q2,Revista Brasileira de Estudos de Populacao
15458547,0.373,Q2,Zebrafish
18559719,0.373,Q3,Center for Educational Policy Studies Journal
22322647,0.373,Q3,Center for Educational Policy Studies Journal
20950268,0.373,Q3,Frontiers of Materials Science
2095025X,0.373,Q3,Frontiers of Materials Science
18175805,0.373,Q3,"Journal of Mathematical Physics, Analysis, Geometry"
18129471,0.373,Q3,"Journal of Mathematical Physics, Analysis, Geometry"
12903868,0.373,Q3,RAIRO - Operations Research
03990559,0.373,Q3,RAIRO - Operations Research
26659638,0.373,Q3,Software Impacts
25099396,0.373,Q3,SynOpen
15731200,0.373,Q3,Theoretical Medicine and Bioethics
13867415,0.373,Q3,Theoretical Medicine and Bioethics
2150136X,0.373,Q3,World Journal for Pediatric and Congenital Heart Surgery
21501351,0.373,Q3,World Journal for Pediatric and Congenital Heart Surgery
20644574,0.372,Q1,Dissertationes Archaeologicae ex Instituto Archaeologico Universitatis de Rolando Eotvos Nominatae
15336263,0.372,Q1,Sign Language Studies
03021475,0.372,Q1,Sign Language Studies
23472022,0.372,Q2,Annals of Dental Specialty
23218436,0.372,Q2,Annals of Dental Specialty
23311983,0.372,Q2,Cogent Arts and Humanities
22384782,0.372,Q2,Ethnobiology and Conservation
15677141,0.372,Q2,European Journal of Transport and Infrastructure Research
15677133,0.372,Q2,European Journal of Transport and Infrastructure Research
10290419,0.372,Q2,Geophysical and Astrophysical Fluid Dynamics
03091929,0.372,Q2,Geophysical and Astrophysical Fluid Dynamics
27031322,0.372,Q2,German Journal of Veterinary Research
26415216,0.372,Q2,Hawaii Journal of Health and Social Welfare
26415224,0.372,Q2,Hawaii Journal of Health and Social Welfare
18838022,0.372,Q2,International Journal of Automation Technology
18817629,0.372,Q2,International Journal of Automation Technology
15480666,0.372,Q2,International Journal of Knowledge Management
15480658,0.372,Q2,International Journal of Knowledge Management
17445531,0.372,Q2,International Journal of Law in Context
17445523,0.372,Q2,International Journal of Law in Context
25751654,0.372,Q2,Journal for Peace and Nuclear Disarmament
13381385,0.372,Q2,Journal of Comparative Politics
23919531,0.372,Q2,Open Agriculture
12113247,0.372,Q2,Politologicky Casopis
18059503,0.372,Q2,Politologicky Casopis
13875868,0.372,Q2,Spatial Cognition and Computation
15739252,0.372,Q2,Spatial Cognition and Computation
17585902,0.372,Q3,Asian Journal of Endoscopic Surgery
17585910,0.372,Q3,Asian Journal of Endoscopic Surgery
02688697,0.372,Q3,British Journal of Neurosurgery
1360046X,0.372,Q3,British Journal of Neurosurgery
30227712,0.372,Q3,Clinical Transplantation and Research
30226783,0.372,Q3,Clinical Transplantation and Research
15458504,0.372,Q3,Decision Analysis
15458490,0.372,Q3,Decision Analysis
20936311,0.372,Q3,International Journal of Steel Structures
15982351,0.372,Q3,International Journal of Steel Structures
2169981X,0.372,Q3,Journal for Nurses in Professional Development
21699798,0.372,Q3,Journal for Nurses in Professional Development
13310623,0.372,Q3,Mathematical Communications
07161530,0.371,Q1,Boletin del Museo Chileno de Arte Precolombino
07186894,0.371,Q1,Boletin del Museo Chileno de Arte Precolombino
14617056,0.371,Q1,Culture and Psychology
1354067X,0.371,Q1,Culture and Psychology
1077727X,0.371,Q1,Family and Consumer Sciences Research Journal
15523934,0.371,Q1,Family and Consumer Sciences Research Journal
03080188,0.371,Q1,Interdisciplinary Science Reviews
17432790,0.371,Q1,Interdisciplinary Science Reviews
2096031X,0.371,Q1,Language and Semiotic Studies
27517160,0.371,Q1,Language and Semiotic Studies
1472586X,0.371,Q1,Visual Studies
14725878,0.371,Q1,Visual Studies
00057959,0.371,Q2,Behaviour
1568539X,0.371,Q2,Behaviour
12105759,0.371,Q2,European Journal of Entomology
18028829,0.371,Q2,European Journal of Entomology
16879368,0.371,Q2,International Journal of Forestry Research
16879376,0.371,Q2,International Journal of Forestry Research
19376537,0.371,Q2,Journal of Radio and Audio Media
19376529,0.371,Q2,Journal of Radio and Audio Media
1874933X,0.371,Q2,Kew Bulletin
00755974,0.371,Q2,Kew Bulletin
21746419,0.371,Q2,Lex Social
13691465,0.371,Q2,Social Science Japan Journal
14682680,0.371,Q2,Social Science Japan Journal
09379347,0.371,Q3,Applied Magnetic Resonance
16137507,0.371,Q3,Applied Magnetic Resonance
25884328,0.371,Q3,Asian Journal of Green Chemistry
25885839,0.371,Q3,Asian Journal of Green Chemistry
24100218,0.371,Q3,EAI Endorsed Transactions on Industrial Networks and Intelligent Systems
16878329,0.371,Q3,"Egyptian Journal of Neurology, Psychiatry and Neurosurgery"
11101083,0.371,Q3,"Egyptian Journal of Neurology, Psychiatry and Neurosurgery"
10011552,0.371,Q3,Geotectonica et Metallogenia
20959508,0.371,Q3,Geotectonica et Metallogenia
15327655,0.371,Q3,Journal of Community Health Nursing
07370016,0.371,Q3,Journal of Community Health Nursing
09728821,0.371,Q3,Journal of Optics (India)
09746900,0.371,Q3,Journal of Optics (India)
17522439,0.371,Q3,Psychosis
17522447,0.371,Q3,Psychosis
00486604,0.371,Q3,Radio Science
1944799X,0.371,Q3,Radio Science
02569574,0.371,Q3,South African Medical Journal
20785135,0.371,Q3,South African Medical Journal
21567891,0.371,-,ICSE Workshop on Software Engineering for Adaptive and Self-Managing Systems
21572305,0.371,-,ICSE Workshop on Software Engineering for Adaptive and Self-Managing Systems
17494060,0.37,Q1,Jazz Perspectives
17494079,0.37,Q1,Jazz Perspectives
25140582,0.37,Q1,Journal of Egyptian Archaeology
03075133,0.37,Q1,Journal of Egyptian Archaeology
19345275,0.37,Q1,Language Documentation and Conservation
23223081,0.37,Q1,Language Related Research
23830816,0.37,Q1,Language Related Research
14790726,0.37,Q1,New Writing
19433107,0.37,Q1,New Writing
16570790,0.37,Q1,Profile: Issues in Teachers' Professional Development
22565760,0.37,Q1,Profile: Issues in Teachers' Professional Development
19317743,0.37,Q1,Review of Faith and International Affairs
15570274,0.37,Q1,Review of Faith and International Affairs
18117295,0.37,Q2,"African Journal of Research in Mathematics, Science and Technology Education"
24697656,0.37,Q2,"African Journal of Research in Mathematics, Science and Technology Education"
08995885,0.37,Q2,Critical Care Nursing Clinics of North America
15583481,0.37,Q2,Critical Care Nursing Clinics of North America
26876442,0.37,Q2,Florence Nightingale Journal of Nursing
20484003,0.37,Q2,International Journal of Aeroacoustics
1475472X,0.37,Q2,International Journal of Aeroacoustics
14699397,0.37,Q2,Journal of Contemporary African Studies
02589001,0.37,Q2,Journal of Contemporary African Studies
10439862,0.37,Q2,Journal of Contemporary Criminal Justice
15525406,0.37,Q2,Journal of Contemporary Criminal Justice
14498596,0.37,Q2,Journal of Spatial Science
18365655,0.37,Q2,Journal of Spatial Science
15127680,0.37,Q2,Materia Socio-Medica
1986597X,0.37,Q2,Materia Socio-Medica
23118571,0.37,Q2,World Journal of Traditional Chinese Medicine
25892894,0.37,Q2,World Journal of Traditional Chinese Medicine
10006788,0.37,Q2,Xitong Gongcheng Lilun yu Shijian/System Engineering Theory and Practice
2053230X,0.37,Q3,Acta Crystallographica Section F:Structural Biology Communications
26664593,0.37,Q3,Brain Disorders
10917527,0.37,Q3,"Families, Systems and Health"
19390602,0.37,Q3,"Families, Systems and Health"
25311387,0.37,Q3,"Hematology, Transfusion and Cell Therapy"
25311379,0.37,Q3,"Hematology, Transfusion and Cell Therapy"
2351812X,0.37,Q3,Moroccan Journal of Chemistry
25217194,0.37,Q3,"New Materials, Compounds and Applications"
25234773,0.37,Q3,"New Materials, Compounds and Applications"
23002115,0.37,Q3,Nowotwory
0029540X,0.37,Q3,Nowotwory
20363605,0.37,Q3,Rare Tumors
20363613,0.37,Q3,Rare Tumors
11302496,0.37,Q3,Revista Complutense de Educacion
19882793,0.37,Q3,Revista Complutense de Educacion
11786957,0.37,Q3,Stem Cells and Cloning: Advances and Applications
10040595,0.37,Q3,Tribology
21949042,0.37,-,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences"
21949050,0.37,-,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences"
18762247,0.369,Q1,Global Pentecostal and Charismatic Studies
00029246,0.369,Q2,American Journal of Economics and Sociology
15367150,0.369,Q2,American Journal of Economics and Sociology
27224708,0.369,Q2,Bestuur
23023783,0.369,Q2,Bestuur
26635011,0.369,Q2,Bulletin of the Karaganda University. Mathematics Series
25187929,0.369,Q2,Bulletin of the Karaganda University. Mathematics Series
2071789X,0.369,Q2,Economics and Sociology
23063459,0.369,Q2,Economics and Sociology
19707096,0.369,Q2,Geospatial Health
18271987,0.369,Q2,Geospatial Health
15563758,0.369,Q2,International Journal of Food Engineering
21945764,0.369,Q2,International Journal of Food Engineering
00120456,0.369,Q2,Jahresbericht der Deutschen Mathematiker-Vereinigung
18697135,0.369,Q2,Jahresbericht der Deutschen Mathematiker-Vereinigung
21903387,0.369,Q2,"Journal of Intellectual Property, Information Technology and E-Commerce Law"
16512022,0.369,Q2,Logopedics Phoniatrics Vocology
14015439,0.369,Q2,Logopedics Phoniatrics Vocology
27047318,0.369,Q2,Rivista Italiana di Informatica e Diritto
09106340,0.369,Q3,Analytical Sciences
13482246,0.369,Q3,Analytical Sciences
16438698,0.369,Q3,Archives of Budo
16784383,0.369,Q3,Brazilian Journal of Chemical Engineering
01046632,0.369,Q3,Brazilian Journal of Chemical Engineering
13328166,0.369,Q3,Croatian Medical Journal
03539504,0.369,Q3,Croatian Medical Journal
20367422,0.369,Q3,Gastroenterology Insights
22885471,0.369,Q3,Journal of Nuclear Fuel Cycle and Waste Technology
17381894,0.369,Q3,Journal of Nuclear Fuel Cycle and Waste Technology
0168583X,0.369,Q3,"Nuclear Instruments and Methods in Physics Research, Section B: Beam Interactions with Materials and Atoms"
25785478,0.369,Q3,"Photobiomodulation, Photomedicine, and Laser Surgery"
10090630,0.369,Q3,Plasma Science and Technology
17556341,0.369,Q3,Subjectivity
1755635X,0.369,Q3,Subjectivity
1573594X,0.368,Q1,Constructional Approaches to Language
19816472,0.368,Q1,Interpersona
15348423,0.368,Q1,Journal of Media and Religion
15348415,0.368,Q1,Journal of Media and Religion
16588150,0.368,Q1,Journal of Umm Al-Qura University for Engineering and Architecture
18962122,0.368,Q1,LingVaria
23921226,0.368,Q1,LingVaria
14678454,0.368,Q2,Australian Economic Papers
0004900X,0.368,Q2,Australian Economic Papers
00130001,0.368,Q2,Economic Botany
18749364,0.368,Q2,Economic Botany
26526433,0.368,Q2,Energy Research Letters
15502295,0.368,Q2,International Journal for Computational Methods in Engineering Science and Mechanics
15502287,0.368,Q2,International Journal for Computational Methods in Engineering Science and Mechanics
17580374,0.368,Q2,International Journal of Bio-Inspired Computation
17580366,0.368,Q2,International Journal of Bio-Inspired Computation
02198762,0.368,Q2,International Journal of Computational Methods
17936969,0.368,Q2,International Journal of Computational Methods
2772414X,0.368,Q2,JADA Foundational Science
25246356,0.368,Q2,"Journal of Data, Information and Management"
25246364,0.368,Q2,"Journal of Data, Information and Management"
2217995X,0.368,Q2,Journal of Regional Security
24060364,0.368,Q2,Journal of Regional Security
14093871,0.368,Q2,Lankesteriana
22152067,0.368,Q2,Lankesteriana
19842961,0.368,Q2,Revista Brasileira de Parasitologia Veterinaria
0103846X,0.368,Q2,Revista Brasileira de Parasitologia Veterinaria
19853718,0.368,Q2,Tropical Life Sciences Research
21804249,0.368,Q2,Tropical Life Sciences Research
10063021,0.368,Q3,Acta Geoscientica Sinica
01026712,0.368,Q3,Acta Limnologica Brasiliensia
2179975X,0.368,Q3,Acta Limnologica Brasiliensia
00652881,0.368,Q3,Advances in Marine Biology
21625875,0.368,Q3,Advances in Marine Biology
10990801,0.368,Q3,Biomedical Chromatography
02693879,0.368,Q3,Biomedical Chromatography
27727823,0.368,Q3,Cleaner Chemical Engineering
23002298,0.368,Q3,Dependence Modeling
28135296,0.368,Q3,Frontiers in Behavioral Economics
23949643,0.368,Q3,Journal of Creating Value
2454213X,0.368,Q3,Journal of Creating Value
23986263,0.368,Q3,Journal of Enabling Technologies
15579034,0.368,Q3,Journal of Laparoendoscopic and Advanced Surgical Techniques
10926429,0.368,Q3,Journal of Laparoendoscopic and Advanced Surgical Techniques
14330237,0.368,Q3,Journal of Psychology in Africa
18155626,0.368,Q3,Journal of Psychology in Africa
12263192,0.368,Q3,Journal of the Korean Statistical Society
21486123,0.368,Q3,Participatory Educational Research
00167878,0.368,Q3,Proceedings of the Geologists' Association
27725383,0.367,Q1,Advances in Communication and Swallowing
27725391,0.367,Q1,Advances in Communication and Swallowing
15914127,0.367,Q1,Interpreters Newsletter
17984769,0.367,Q1,Journal of Language Teaching and Research
20530684,0.367,Q1,Journal of Language Teaching and Research
2055298X,0.367,Q1,Open Quaternary
1461734X,0.367,Q1,Philosophy and Social Criticism
01914537,0.367,Q1,Philosophy and Social Criticism
19897553,0.367,Q1,Procesamiento del Lenguaje Natural
11355948,0.367,Q1,Procesamiento del Lenguaje Natural
0033698X,0.367,Q1,RLA
07184883,0.367,Q1,RLA
00804401,0.367,Q1,Transactions of the Royal Historical Society
14740648,0.367,Q1,Transactions of the Royal Historical Society
21540128,0.367,Q2,African Security Review
10246029,0.367,Q2,African Security Review
19355297,0.367,Q2,Arboriculture and Urban Forestry
17531403,0.367,Q2,Asian Social Work and Policy Review
17531411,0.367,Q2,Asian Social Work and Policy Review
11308621,0.367,Q2,Enfermeria Clinica
15792013,0.367,Q2,Enfermeria Clinica
14388804,0.367,Q2,Geburtshilfe und Frauenheilkunde
00165751,0.367,Q2,Geburtshilfe und Frauenheilkunde
